FundCode,FundName,股票名稱,代碼,持有張數,張數增減,備註,日期
49YTW,統一台股增長主動式ETF基金,台積電,2330,11657,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,台光電,2383,4723,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,智邦,2345,6231,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,聯發科,2454,4263,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,台達電,2308,6572,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,旺矽,6223,2169,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,奇鋐,3017,4925,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,緯穎,6669,2294,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,南電,8046,12658,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,貿聯-KY,3665,4704,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,金像電,2368,7018,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,欣興,3037,10822,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,國巨*,2327,18313,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,信驊,5274,483,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,日月光投控,3711,14998,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,健策,3653,2267,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,聯電,2303,56167,9793,加碼,2026-05-15
49YTW,統一台股增長主動式ETF基金,台燿,6274,4151,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,穎崴,6515,442,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,京元電子,2449,12919,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,精測,6510,930,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,富世達,6805,1761,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,勤誠,8210,1967,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,欣銓,3264,9030,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,漢唐,2404,1394,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,高技,5439,3528,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,萬潤,6187,1224,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,大立光,3008,329,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,華碩,2357,1703,-293,減碼,2026-05-15
49YTW,統一台股增長主動式ETF基金,高力,8996,1034,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,華通,2313,4124,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,南茂,8150,11334,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,譜瑞-KY,4966,1036,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,亞德客-KY,1590,530,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,金居,8358,1980,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,台表科,6278,2500,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,創意,3443,107,-511,減碼,2026-05-15
49YTW,統一台股增長主動式ETF基金,矽力*-KY,6415,940,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,強茂,2481,3654,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,精成科,6191,3988,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,新日興,3376,1741,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,文曄,3036,1200,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,優群,3217,874,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,中鋼,2002,5163,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,東陽,1319,511,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,富喬,1815,107,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,世芯-KY,3661,1,-88,減碼,2026-05-15
49YTW,統一台股增長主動式ETF基金,美律,2439,18,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,鴻海,2317,1,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,頎邦,6147,1,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,世界,5347,1,0,持平,2026-05-15
49YTW,統一台股增長主動式ETF基金,旺宏,2337,0,-8,清空,2026-05-15
63YTW,統一台股升級50主動式ETF基金,台積電,2330,12440,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,聯電,2303,59660,4628,加碼,2026-05-15
63YTW,統一台股升級50主動式ETF基金,奇鋐,3017,2660,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,欣興,3037,7250,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,台光電,2383,1244,0,持平,2026-05-15
63YTW,統一台股升級50主動式ETF基金,日月光投控,3711,8920,0,持平,2026-05-15
